Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:48:23-06/01/17 | Timestamp: 1496353703
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:48:34-06/01/17 | Timestamp: 1496353714
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:48:35-06/01/17 | Timestamp: 1496353715
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:48:45-06/01/17 | Timestamp: 1496353725
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:48:46-06/01/17 | Timestamp: 1496353726
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:48:56-06/01/17 | Timestamp: 1496353736
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:48:57-06/01/17 | Timestamp: 1496353737
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:49:07-06/01/17 | Timestamp: 1496353747
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:49:08-06/01/17 | Timestamp: 1496353748
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:49:18-06/01/17 | Timestamp: 1496353758
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:49:19-06/01/17 | Timestamp: 1496353759
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:49:30-06/01/17 | Timestamp: 1496353770
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:49:30-06/01/17 | Timestamp: 1496353770
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:49:41-06/01/17 | Timestamp: 1496353781
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:49:41-06/01/17 | Timestamp: 1496353781
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:49:52-06/01/17 | Timestamp: 1496353792
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:49:52-06/01/17 | Timestamp: 1496353792
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:50:03-06/01/17 | Timestamp: 1496353803
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:50:03-06/01/17 | Timestamp: 1496353803
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:50:14-06/01/17 | Timestamp: 1496353814
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:50:15-06/01/17 | Timestamp: 1496353815
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:50:25-06/01/17 | Timestamp: 1496353825
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:50:26-06/01/17 | Timestamp: 1496353826
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:50:36-06/01/17 | Timestamp: 1496353836
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:50:37-06/01/17 | Timestamp: 1496353837
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:50:47-06/01/17 | Timestamp: 1496353847
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:50:48-06/01/17 | Timestamp: 1496353848
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:50:58-06/01/17 | Timestamp: 1496353858
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:50:59-06/01/17 | Timestamp: 1496353859
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:51:10-06/01/17 | Timestamp: 1496353870
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:51:10-06/01/17 | Timestamp: 1496353870
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:51:21-06/01/17 | Timestamp: 1496353881
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:51:22-06/01/17 | Timestamp: 1496353882
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:51:33-06/01/17 | Timestamp: 1496353893
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:51:33-06/01/17 | Timestamp: 1496353893
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:51:44-06/01/17 | Timestamp: 1496353904
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:51:44-06/01/17 | Timestamp: 1496353904
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:51:55-06/01/17 | Timestamp: 1496353915
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:51:56-06/01/17 | Timestamp: 1496353916
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:52:07-06/01/17 | Timestamp: 1496353927
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:52:07-06/01/17 | Timestamp: 1496353927
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:52:18-06/01/17 | Timestamp: 1496353938
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:52:18-06/01/17 | Timestamp: 1496353938
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:52:29-06/01/17 | Timestamp: 1496353949
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:52:30-06/01/17 | Timestamp: 1496353950
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:52:40-06/01/17 | Timestamp: 1496353960
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:52:41-06/01/17 | Timestamp: 1496353961
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:52:51-06/01/17 | Timestamp: 1496353971
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:52:52-06/01/17 | Timestamp: 1496353972
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:53:02-06/01/17 | Timestamp: 1496353982
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:53:03-06/01/17 | Timestamp: 1496353983
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:53:14-06/01/17 | Timestamp: 1496353994
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:53:14-06/01/17 | Timestamp: 1496353994
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:53:25-06/01/17 | Timestamp: 1496354005
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:53:25-06/01/17 | Timestamp: 1496354005
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:53:36-06/01/17 | Timestamp: 1496354016
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:53:36-06/01/17 | Timestamp: 1496354016
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:53:47-06/01/17 | Timestamp: 1496354027
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:53:47-06/01/17 | Timestamp: 1496354027
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:53:58-06/01/17 | Timestamp: 1496354038
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:53:59-06/01/17 | Timestamp: 1496354039
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:54:09-06/01/17 | Timestamp: 1496354049
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:54:10-06/01/17 | Timestamp: 1496354050
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:54:20-06/01/17 | Timestamp: 1496354060
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:54:21-06/01/17 | Timestamp: 1496354061
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:54:31-06/01/17 | Timestamp: 1496354071
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:54:32-06/01/17 | Timestamp: 1496354072
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:54:42-06/01/17 | Timestamp: 1496354082
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:54:44-06/01/17 | Timestamp: 1496354084
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:54:55-06/01/17 | Timestamp: 1496354095
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:54:55-06/01/17 | Timestamp: 1496354095
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:55:06-06/01/17 | Timestamp: 1496354106
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:55:06-06/01/17 | Timestamp: 1496354106
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:55:17-06/01/17 | Timestamp: 1496354117
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:55:18-06/01/17 | Timestamp: 1496354118
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:55:28-06/01/17 | Timestamp: 1496354128
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:55:29-06/01/17 | Timestamp: 1496354129
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:55:39-06/01/17 | Timestamp: 1496354139
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:55:40-06/01/17 | Timestamp: 1496354140
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:55:50-06/01/17 | Timestamp: 1496354150
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:55:51-06/01/17 | Timestamp: 1496354151
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:56:01-06/01/17 | Timestamp: 1496354161
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:56:02-06/01/17 | Timestamp: 1496354162
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:56:13-06/01/17 | Timestamp: 1496354173
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:56:13-06/01/17 | Timestamp: 1496354173
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:56:24-06/01/17 | Timestamp: 1496354184
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:56:24-06/01/17 | Timestamp: 1496354184
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:56:35-06/01/17 | Timestamp: 1496354195
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:56:36-06/01/17 | Timestamp: 1496354196
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:56:46-06/01/17 | Timestamp: 1496354206
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:56:47-06/01/17 | Timestamp: 1496354207
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:56:57-06/01/17 | Timestamp: 1496354217
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:56:58-06/01/17 | Timestamp: 1496354218
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:57:08-06/01/17 | Timestamp: 1496354228
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:57:09-06/01/17 | Timestamp: 1496354229
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:57:19-06/01/17 | Timestamp: 1496354239
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:57:20-06/01/17 | Timestamp: 1496354240
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:57:30-06/01/17 | Timestamp: 1496354250
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:57:31-06/01/17 | Timestamp: 1496354251
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:57:43-06/01/17 | Timestamp: 1496354263
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:57:43-06/01/17 | Timestamp: 1496354263
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:57:54-06/01/17 | Timestamp: 1496354274
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:57:54-06/01/17 | Timestamp: 1496354274
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:58:05-06/01/17 | Timestamp: 1496354285
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:58:05-06/01/17 | Timestamp: 1496354286
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:58:16-06/01/17 | Timestamp: 1496354296
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:58:17-06/01/17 | Timestamp: 1496354297
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:58:27-06/01/17 | Timestamp: 1496354307
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:58:28-06/01/17 | Timestamp: 1496354308
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:58:38-06/01/17 | Timestamp: 1496354318
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:58:39-06/01/17 | Timestamp: 1496354319
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:58:49-06/01/17 | Timestamp: 1496354329
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:58:50-06/01/17 | Timestamp: 1496354330
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:59:01-06/01/17 | Timestamp: 1496354341
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:59:01-06/01/17 | Timestamp: 1496354341
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:59:12-06/01/17 | Timestamp: 1496354352
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:59:12-06/01/17 | Timestamp: 1496354352
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:59:23-06/01/17 | Timestamp: 1496354363
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:59:23-06/01/17 | Timestamp: 1496354363
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:59:34-06/01/17 | Timestamp: 1496354374
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:59:34-06/01/17 | Timestamp: 1496354374
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:59:45-06/01/17 | Timestamp: 1496354385
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:59:46-06/01/17 | Timestamp: 1496354386
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 18:59:56-06/01/17 | Timestamp: 1496354396
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 18:59:57-06/01/17 | Timestamp: 1496354397
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:00:07-06/01/17 | Timestamp: 1496354407
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:00:08-06/01/17 | Timestamp: 1496354408
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:00:18-06/01/17 | Timestamp: 1496354418
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:00:19-06/01/17 | Timestamp: 1496354419
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:00:29-06/01/17 | Timestamp: 1496354429
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:00:30-06/01/17 | Timestamp: 1496354430
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:00:41-06/01/17 | Timestamp: 1496354441
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:00:41-06/01/17 | Timestamp: 1496354441
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:00:52-06/01/17 | Timestamp: 1496354452
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:00:52-06/01/17 | Timestamp: 1496354452
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:01:03-06/01/17 | Timestamp: 1496354463
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:01:04-06/01/17 | Timestamp: 1496354464
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:01:14-06/01/17 | Timestamp: 1496354474
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:01:15-06/01/17 | Timestamp: 1496354475
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:01:25-06/01/17 | Timestamp: 1496354485
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:01:26-06/01/17 | Timestamp: 1496354486
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:01:36-06/01/17 | Timestamp: 1496354496
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:01:37-06/01/17 | Timestamp: 1496354497
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:01:47-06/01/17 | Timestamp: 1496354507
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:01:48-06/01/17 | Timestamp: 1496354508
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:01:58-06/01/17 | Timestamp: 1496354518
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:01:59-06/01/17 | Timestamp: 1496354519
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:02:10-06/01/17 | Timestamp: 1496354530
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:02:10-06/01/17 | Timestamp: 1496354530
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:02:21-06/01/17 | Timestamp: 1496354541
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:02:21-06/01/17 | Timestamp: 1496354541
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:02:32-06/01/17 | Timestamp: 1496354552
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:02:32-06/01/17 | Timestamp: 1496354552
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:02:43-06/01/17 | Timestamp: 1496354563
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:02:44-06/01/17 | Timestamp: 1496354564
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:02:54-06/01/17 | Timestamp: 1496354574
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:02:55-06/01/17 | Timestamp: 1496354575
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:03:05-06/01/17 | Timestamp: 1496354585
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:03:06-06/01/17 | Timestamp: 1496354586
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:03:16-06/01/17 | Timestamp: 1496354596
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:03:17-06/01/17 | Timestamp: 1496354597
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:03:27-06/01/17 | Timestamp: 1496354607
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:03:28-06/01/17 | Timestamp: 1496354608
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:03:39-06/01/17 | Timestamp: 1496354619
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:03:39-06/01/17 | Timestamp: 1496354619
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:03:50-06/01/17 | Timestamp: 1496354630
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:03:50-06/01/17 | Timestamp: 1496354630
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:04:01-06/01/17 | Timestamp: 1496354641
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:04:01-06/01/17 | Timestamp: 1496354641
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:04:12-06/01/17 | Timestamp: 1496354652
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:04:13-06/01/17 | Timestamp: 1496354653
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:04:23-06/01/17 | Timestamp: 1496354663
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:04:24-06/01/17 | Timestamp: 1496354664
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:04:34-06/01/17 | Timestamp: 1496354674
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:04:35-06/01/17 | Timestamp: 1496354675
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:04:45-06/01/17 | Timestamp: 1496354685
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:04:46-06/01/17 | Timestamp: 1496354686
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:04:57-06/01/17 | Timestamp: 1496354697
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:04:58-06/01/17 | Timestamp: 1496354698
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:05:09-06/01/17 | Timestamp: 1496354709
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:05:09-06/01/17 | Timestamp: 1496354709
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:05:20-06/01/17 | Timestamp: 1496354720
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:05:20-06/01/17 | Timestamp: 1496354720
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:05:31-06/01/17 | Timestamp: 1496354731
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:05:31-06/01/17 | Timestamp: 1496354731
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:05:42-06/01/17 | Timestamp: 1496354742
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:05:42-06/01/17 | Timestamp: 1496354742
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:05:53-06/01/17 | Timestamp: 1496354753
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:05:54-06/01/17 | Timestamp: 1496354754
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:06:04-06/01/17 | Timestamp: 1496354764
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:06:05-06/01/17 | Timestamp: 1496354765
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:06:15-06/01/17 | Timestamp: 1496354775
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:06:16-06/01/17 | Timestamp: 1496354776
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:06:27-06/01/17 | Timestamp: 1496354787
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:06:27-06/01/17 | Timestamp: 1496354787
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:06:38-06/01/17 | Timestamp: 1496354798
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:06:38-06/01/17 | Timestamp: 1496354798
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:06:49-06/01/17 | Timestamp: 1496354809
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:06:50-06/01/17 | Timestamp: 1496354810
Site: experimento.manager.naf.lsd.ufcg.edu.br | Amount instances: 21 of 20 (105 %) | Date: 19:07:00-06/01/17 | Timestamp: 1496354820
Site: manager.naf.ufscar.br | Amount instances: 16 of 20 (80 %) | Date: 19:07:01-06/01/17 | Timestamp: 1496354821
